[00:00:26.234,161] <dbg> bttester_mesh: fault_get_cur: 
[00:00:55.024,505] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:55.024,566] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:55.131,195] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:55.131,225] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:56.040,374] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:56.040,405] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:56.140,380] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:56.140,380] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.253,753] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.253,814] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.371,795] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.371,826] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.488,250] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.488,250] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.605,194] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.605,224] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.705,718] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.705,718] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.821,533] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.821,563] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:06.921,966] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:06.921,997] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:07.038,391] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:07.038,421] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:01:07.138,305] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:01:07.138,336] <dbg> bttester: tester_event: service 0x04 opcode 0x86
